AlmCve,PParte,PDescrip,PExis,PPasillo,PUbica
02,1843745C93,TUBO C/LIGAS CF,12,06P,5353
02,1848718C92,INJECTOR,12,02C,1429
02,1848718C92CR,CORE INYECTOR,12,CORE,
02,2024445C1,CODO RESTRICTOR BASE FILTRO,12,02L,2365
02,2024771C1,CLIP,12,P1,LATE
02,2593594C91,INYECTOR,12,02C,1432
02,2593594C91CR,CORE INYECTOR,12,CORE,1
02,3528003C1,SENSOR VELOCIDAD S/ARNES,12,01F,0641
02,3532083C1,TORNILLO,12,02C,1456
02,3536180C1,FUSIBLE 20AMP,12,CBL,047
02,3565528C1,PIN,12,01H,0846
02,3574680C1,HULE SOPORTE,12,02D,1525
02,3605804C1,GAUGE ACEITE MOTOR,12,02F,1759
02,3669086C1,BALERO PILOTO,12,01A,0135
02,485794C1,MANGUERA,12,02F,1722
02,556637C1,WASHER,12,,
02,682198C2,EMPAQUE        (R),12,06D,4823
02,7220CN34,CONO BIRLO FLECHA 3/4,12,02I,2015
02,7220CN58,CONO 5/8 BIRLO FLECHA,12,02G,1854
02,AUT-2057500,FUSIBLE 50A GRANDE,12,,
02,AYC-1504016,CALAVERA LEDS ROJA,12,SIN L,
02,BWP-M-125,"TUERCA 3/4""-16 ""L""",12,02H,1955
02,BWP-M-130,USAR R007896R*******************,12,02H,1947
02,BWP-M-137,"CAPUCHON ""L"" RIN ALUMINIO STD",12,STOK,OBS
02,BWP-M-2637,RONDANA/GAVILAN ROCKW 1-9/16-2/3/8-1/8,12,,
02,C3016760,METALES DE BIELA STD L-10 CPL1446/528,12,01I,0929
02,C3032623,LAINAS AJUSTE MANGAS .005 L,12,01J,1012
02,C3055145,METALES DE BIELA,12,01I,0929
02,C3068471,EMPAQUE,12,PC2,P31
02,C3330537,"SAL,RNG",12,01I,0917
02,C3330538,LIGA INYECTOR,12,01I,0923
02,C3347939,LIGA INYECTOR,12,01I,0916
02,C3822920,CONECTOR HEMBRA 18 MACHO 16,12,CAJA,02
02,CA1596SY,FILTRO AIRE,12,03B,2531
02,CR17386,SEAL,12,01D,0441
02,CR47692,RETEN C/PISTA,12,01D,0445
02,ETN0127591,RETEN DIFERENCIAL,12,05B,3849
02,ETN1004800,LAINAS P/KING PINS .005,12,05B,3849
02,FUL227675,INSERT - YOKE PAD,12,05B,3839
02,GE9007,FOCO,12,01F,0664
02,GEH4651,FOCO,12,01E,0543
02,GEH5054,FARO,12,06B,4612
02,GY1R12538,BOLSA AIRE SUSPENSION TRASERA R3000 IHC,12,04B,3032
02,H22962002,ARANDELA,12,02E,1656
02,H45900000L,BUJE EXTREMO R460,12,04B,3042
02,JAC-1199,TORNILLO BIRLO BANCO FRENOS,12,04H,3635
02,MCK-50344,LIQUIDO PARA WIPERS CONCENTRADO,12,06C,4729
02,NALTS200,STRIP,12,SIN L,
02,PRO-CB1-1/2,SELLO COPA BRONCE 1-1/2,12,02C,1463
02,XB00112,HULE 5TA RUEDA T/NUEVO,12,04B,3053
02,ZDRR802447,AY-ASA-1,12,02H,1969
02,ZFGFF5244,Filtro para Combustible,12,03C,2636
02,ZFGFF5488,FILTRO PARA COMBUSTIBLE,12,03C,2639
02,ZFGFS1205,FILTRO SEPARADOR,12,03C,2649
02,ZFGFS1241B,FILTRO SEPARADOR,12,03D,2712
02,ZFGFS1242,FILTRO SEPARADOR,12,03D,2713
02,ZFGFS19519,FILTRO SEPARADOR (KW) ISB,12,03D,2719
02,ZFGFS19589,FILTRO DIESEL,12,03D,2731
02,ZFGHF6162,FILTRO HIDRAULICO OM366LA,12,04C,OBST
02,ZFGLF16144,FILTRO ACEITE,12,03D,2738
02,ZFGLF634,FILTRO ACEITE 51487,12,03D,2743
02,1658834C91,KIT ABRAZADERA CRUCETAS,13,05H,4437
02,1804022C1,TORNILLO FLYWHEEL,13,02C,1454
02,1817961C1,TORNILLOS,13,02E,1657
02,1819099C1,LIGA BOMBA AGUA DT466 P/TAPA,13,06P,5351
02,1824752C1,TORNILLO,13,02C,1457
02,1830256C93,KIT TERMOSTATO 190 GRADOS NAVISTAR,13,02A,1236
02,1875204C91,CONECTOR IPR,13,01E,0537
02,417201C3,PIE MANGUERA 5/8 PLASTICO,13,05C,3915
02,6020273C1,FASTENER,13,02C,1453
02,691105C1,TORNILLO INYECTOR DT/DTA360,13,02C,1457
02,ANCO9116,BLADE,13,02E,1615
02,AUT-20485,FUSIBLE C/INDICADOR 10AMP,13,,
02,AUT-920000,CABLE ELECTRICO # 18,13,05C,3932
02,C3083846D,CORE INYECTOR N14 (3087560RX),13,CORE,
02,C3328948,EMPAQUE,13,PC1,P16
02,C3818824,TUERCA P/TURBO ISX,13,01I,0916
02,C3969562,"BRG,ROD",13,01J,1013
02,FUS-ATC40,FUSIBLE 40 AMPERES,13,,
02,GAT-HP8,ABRAZADERA 7/16-29/32,13,02L,2366
02,LP10013,TRATMNT,13,06C,4733
02,R007896L,CAPUCHON MEDIANO IZQ.,13,02I,2036
02,RDRSAE50GA,ACEITE SINTETICO P/TRANSMISION SAE50 GALON ROADRANGER,13,07A,5412
02,TM3720,TAZA BALERO EXTERIOR MAZA DELANTERA 3782,13,01B,0249
02,TM47686,CONO,13,01B,0247
02,VER-27536,FIJADOR ROSCA 36 ML ROJO,13,,
02,ZBRAS1141,MATRACA AUTOAJUSTABLE,13,02I,2051
02,ZDR17N53201,PUNTA FLECHA,13,05A,3739
02,ZFGAF25435,FILTRO AIRE,13,FILTRO,5005
02,ZFGCC8934E,ANTICONGELANTE PREMEZCLADO 50/50 PG,13,07A,5413
02,ZFGFF5078,FILTRO DIESEL DT360/DT466,13,03C,2631
02,ZFGLF3344,FILTRO ACEITE IHC POWER/444E,13,03D,2759
02,ZFGLF670,FILTRO ACEITE CUMMINS BC (LF777),13,03D,2747
02,1820878C2,LIGA TAPA DT466E,14,06P,5352
02,1824908C1,LIGA ARNES INYECTORES DT466E,14,06P,5336
02,1826587C1,EMPAQUE CARTER DT466E_ DT530E,14,06D,4835
02,2208Z416,EMPAQUE RUEDA 12HOYOS 7-1/2X5-11/16,14,01C,0366
02,2502017C91,KIT MENOR DIRECCION (SELLOS)  TAS-00001,14,02E,1638
02,252483R1,LIGA ENFRIADOR ACEITE DT360/DT466 (4),14,06P,5314
02,3531210C1,EMPAQUE RUEDA 6 HOYOS CR1612,14,01C,0365
02,3559213C2,CONECTOR,14,02A,1242
02,500556C1,RESORTE,14,02C,1454
02,AUT-4086300,TERMINAL BATEARIA PALANCA,14,04G,3549
02,BWP-M-1121,"BIRLO ""L""",14,STOK,OBS
02,BWP-M-1195,"TUERCA MUELLE 3/8""-24 GR8",14,02H,1944
02,C3017750,EMPAQUE JAULA BALANCIN,14,PC2,P11
02,CR28758,RETEN,14,01D,0433
02,D29503283,EMPAQUE TRASNSMISION,14,04G,3528
02,ELA-EP137,SOPORTE TRASERO MOTOR T800 KENWORTH,14,05E,4139
02,FATF27101P,ACEITE SINTETICO TRANSM ALLISON FLEETRITE,14,SIN L,
02,FUL4302082,ANILLO DE RETENCION RTLO16918B,14,05B,3839
02,GEH4656,FOCO,14,06B,4629
02,KN1820P2,MATRACA PORTATIL,14,04B,3059
02,MD411,BALATA PARA DISCO,14,04A,2915
02,PDC-C608-100,"PIE MANGUERA NEGRA PLASTICO 1/2""",14,05C,3914
02,TBC2758,CHAVETA,14,04H,3631
02,VEL-056010,TERMINAL DE OJO 12-10-5/16,14,,
02,VEL-056079,TERMINAL,14,,
02,VER-24569,FIJADOR TUERCAS 6 ML,14,MSC,P4
02,VSM-9470,CABLE ELECTRICO,14,06B,4635
02,WAG-1176,FOCO MINIATURA 12V (20140) 2 CONTACTOS,14,01F,0663
02,ZKC155,CRUCETA SERIE 1550 5-155X  SPICER,14,05H,4426
02,ZKC188,CRUCETA,14,05H,4428
02,1661763C1,BEZEL DELANTERO IZQ.,15,06B,4641
02,1670291C1,SHIM    020,15,05A,3734
02,1830050C1,TORNILLO INYECTOR ELECTRICO,15,02C,1452
02,200106R1,SOPORTE HULE,15,P1,LAT
02,30756R1,TUERCA,15,02E,1656
02,3544924C1,LATCH,15,01H,0843
02,427708C1,MIRILLA TANQUE AGUA,15,02F,1768
02,498935C1,NUT,15,02C,1465
02,677109C1,TUBO ENFRIADOR 360,15,02A,1266
02,687456C1,CLAMP,15,04G,3538
02,ABI-1020A,MICA PLAFON UNIVERSAL AMBAR,15,06B,4613
02,BWP-M-1269,"BIRLO 3/4""-10 3-21/32""",15,02H,1944
02,BWP-M-157,"TUERCA ""R"" 11/16""-16",15,02G,1832
02,BWP-M-2052,"TUERCA 1""",15,02H,1948
02,C3070137,LIGA INYECTOR CELECT N14/L10 BLANCA,15,01I,0917
02,CR1215,RETEN ACEITE,15,01D,0424
02,CR30140,RETEN,15,01D,0431
02,CR35066,RETEN EJE DELANTERO,15,01D,0435
02,FUL4302081,SNAP RING,15,05B,3839
02,GAT-179F44,CONECTORES CODO DE 45,15,,
02,IDE-5220,ABRAZADERA 3/4  1-3/4,15,04G,3549
02,IDE-5224,"ABRAZADERA 1"" 2""",15,04G,3548
02,TBC2744,CHAVETA 1/8 X 1-1/2,15,04H,3631
02,TM370003A,SEAL,15,01B,0259
02,VEL-058315,TERMINAL,15,,
02,VSM-2101A,LUZ LATERAL AMBAR SERIE 21,15,06B,4616
02,VSM-9033A,MICA ZEPELIN TORNILLO,15,06B,4625
02,ZFGAF25858,FILTRO PARA AIRE,15,FILTRO,5008
02,ZFGLF3313,FILTRO ACEITE,15,03D,2755
02,ZGR527823,"LUZ REDONDA ROJA 4"" (CHUPON) COMPLETA",15,06C,4716
02,991061C2LT,ACEITE X LITROS,15.5,,
02,1658833C91,KIT,16,05H,4436
02,1681335C91,KIT,16,02E,1644
02,1823182C95,LIGA ENFRIADOR ACEITE DT466E/DT466(JGO),16,06P,5234
02,1825806C92,KIT REPARACION SENSOR IPR,16,06P,5328
02,1830724C92,ANILLOS DT466E (JGO),16,02C,1414
02,1842105C1,SEAL    005,16,06P,5321
02,1842106C1,XSEAL    005,16,06P,5322
02,2593595C91CR,CORE INYECTOR,16,CORE,CORE
02,3505300C1,RELEVADOR 5 PATAS DELGADAS VF28-65F24Z02,16,CBL,067
02,3536303C1,TERM,16,SIN L,
02,A50408PW,WHEEL,16,07B,5521
02,AUT-2975000,"PLAFON ROJO 2""",16,06C,4713
02,AYC-3102002,CRISTAL CORREDIZO,16,05D,4035
02,BX275491N,GOVERNOR,16,02K,2229
02,C89528K,"ABRAZADERA SINCHO 5""",16,04G,3539
02,ELA-EP37,BUJE TIRANTE SUSPENSION FRUEHAUF,16,05E,4132
02,FUL201400,"GASKET,PTO OPENING COVER",16,05B,3839
02,GAT-3/8-91/2MM,MANGUERA MULTIUSOS,16,05C,3922
02,GAT-HP12,ABRAZADERA 11/16-1 1/4,16,02L,2368
02,GAT-MP5,ABRAZADERA 5/16-29/32,16,02L,2366
02,HP36,ABRAZADERA,16,04G,3539
02,IDE-5232,ABRAZADERA 1-9/16  2-1/4,16,04G,3537
02,L222714011,BICEL DE FARO,16,01G,0761
02,MSC-ATD374,GRASERAS,16,,
02,MSC-AUT-145,BUJIA PARA ENCENDIDO,16,05E,4114
02,NAT-370036A,RETEN ACEITE,16,01C,0327
02,PDC-11450PB,MANITA UNIVERSAL,16,02L,2341
02,PDC-RB68SG-6-8,CONECTOR 3/8 A 1/2,16,02L,2319
02,VEL-056005,TERMINAL DE OJO,16,,
02,VEL-056021,TERMINAL,16,,
02,VEL-056069,TERMINAL,16,,
02,VEL-056073,TERMINAL,16,,
02,ZDR3219F3568B,"DRUM,FRT",16,,
02,ZFGAF25553,FILTRO AIRE MOTOR ESTACIONARIO CUMMINS,16,03B,2521
02,ZFGFF5206,FILTRO DIESEL DETROIT,16,03C,2634
02,100883,TUERCA 1 8 GRADOS,17,,
02,1694882C91,CABLE FRENO MANO 10',17,04E,3321
02,1821642C3,TORNILLO BIRLO M10X44.5 TURBO DT466E,17,02C,1456
02,1833564C92,JUEGO LIGAS INYECTOR DT466E C/RONDANA CO,17,06P,5231
02,1836075C1,RING,17,06P,5361
02,2016461C91,TAPON LATERAL LLENADO DE LA TAPA RUEDA,17,01H,0845
02,27304R1,RONDANA,17,02E,1652
02,3519350C1,RELEVADOR OMRON MICRO (SPDT),17,CBL,027
02,3533357C2,AMORTIGUADOR,17,06G,5131
02,702299C1,JUEGO DE ARO,17,02C,1453
02,AUT-2975100,"PLAFON AMBAR 2""",17,06C,4715
02,AUT-345330,FUSIBLE TERMICO 40 AMPS,17,,
02,AUT-4265300,TUBO TERMINALDE 1/4,17,,
02,AYC-1999009,ROSADERA PERIMETRAL,17,,
02,BWP-M-2051,"TORNILLO 1""-14 GR-8",17,02H,1961
02,BWP-M-2405,TUERCA,17,STOK,OBS
02,BX228013,VALVULA CORNETA METAL HV-3,17,02K,2225
02,C3150864L,ACEITE VALVOLINE,17,,
02,D29542025,BOMBA ACEITE,17,04G,3526
02,PHL15720,SOCKET 7 PINES,17,02L,2369
02,R004075,CAP,17,01E,0527
02,TBC2738,CHAVETAS 3/32 X1-1/2,17,04H,3631
02,TBC2765,CHAVETA 1/4 X2,17,04H,3631
02,TM572,PISTA,17,01B,0222
02,VEL-056014,TERMINAL DE OJO,17,,
02,VSM-9016,MICA REDONDA ROJA,17,06B,4617
02,ZFGFF5035,FILTRO DIESEL 6.9/7.3L,17,03C,2629
02,ZFGFS1022,FILTRO SEPARADOR,17,03C,2644
02,ZFGFS19548,FILTRO SEPARADOR IHC SCHOOL BUSES DT360,17,03D,2725
02,ZFGLF787,FILTRO ACEITE,17,03D,2752
02,ZFGWF2071,FILTRO AGUA 4 UNIDADES CUMMINS/NAVISTAR,17,03E,2813
02,1663743C1,PISTON,18,02J,2139
02,1823855C91,METALES BIELA STD DT466 (JGO),18,02A,1228
02,1823863C91,METALES DE BIELA STD DT360,18,02A,1229
02,1830725C91,METALES BANCADA STD,18,02C,1415
02,1830858C1,SILICON SELLADOR,18,06C,4729
02,2003027C1,TUERCA P/ BIRLO (2017187C1),18,02I,2033
02,2017187C1,BIRLO,18,02I,2014
02,2017519C1,ELBOW,18,02L,2364
02,2505046C1,FILTRO DIESEL S3225,18,03E,2845
02,326874R1,CANDADO PISTON     (R),18,02E,1641
02,398000C1,BALL,18,02C,1456
02,443600C1,CLIP,18,02E,1657
02,55896R1,SLEEVE,18,02L,2363
02,685158C1,LIGA DE LINEA,18,06P,5327
02,BWP-M-1547,"RESORTE 7-3/8"" 1-3/16"" EATON",18,02H,1948
02,BWP-M-2457,TUERCA 5/8-18,18,STOK,OBS
02,BWP-M-3,MARIPOSA,18,02H,1943
02,C193736,LIGA INYECTOR BCIII ANARANJADA,18,PC1,P43
02,C3824809,TERMINAL MACHO 18-20,18,CAJA,02
02,CAT-110-2220,ANILLOS / SELLOS,18,01K,1161
02,GGA-10110,COPA,18,05E,4159
02,PDR2834PALT,LUBRICANTE POR LITROS,18,SIN L,
02,PHL15730,PLUG 7 PINES,18,04E,3314
02,VEL-056074,TERMINAL,18,,
02,ZFGAF1968,FILTRO AIRE,18,FILTRO,5009
02,ZFGFS19729,FILTRO COMBUSTIBLE SEPARADOR,18,03D,2735
02,ZFGWF2073,FILTRO AGUA CUMMINS 6 UNIDADES,18,03E,2814
02,1817810C1,TORNILLO POLEA     (R),19,02E,1655
02,1817867C92,KIT RETEN CIGUEÑAL TRASERO DT466E,19,02C,1448
02,1840752C91,FILTRO ACEITE VT365/6.0L,19,03E,2833
02,293739R1,RING,19,06P,5365
02,3508927C1,TERM,19,SIN L,
02,3551815C1,FILTRO AIRE SECUNDARIO ISM/7600,19,03A,2412
02,933610R1,RING,19,06P,5323
02,BWP-M-2102,TORNILLO,19,STOK,OBS
02,BWP-M-2823,TUERCA 5/8-11,19,02H,1947
02,BWP-M-3398,CANDADO,19,,
02,BWP-M-640,CANDADO,19,,
02,GAT-TB321,ABRAZADERA,19,04G,3548
02,JAC-1081,LIGA BOBINA FRENO GRANDE,19,05A,3714
02,VEL-058311,TERMINAL,19,,
02,ZFGFF5053,FILTRO DIESEL MBZ (GEMELOS),19,03C,2629
02,ZPA4707PV7,JUEGO BALATAS Q+ TRASERA 16.5 X 7,19,06A,4552
02,119258,ACEITE MOTOR,20,ACEITE,01
02,1646970C1,BULBO REVERSA 2 PATAS,20,01F,0623
02,1649492C2,TUERCA MM UNIMOUNT (P/BIRLO 2007175C2),20,02I,2018
02,1666065C1,PIN,20,06P,5366
02,1804414C1,LIGA ENFRIADOR ACEITE 7.3L,20,06P,5346
02,1824735C1,LIGA ENFRIADOR DE ACEITE,20,06P,5211
02,2016462C1,TAPON HULE TAPA MAZA RUEDAS,20,P1,LATE
02,2506136C1,TERM,20,SIN L,
02,2506704C1,CLAMP,20,04G,3537
02,3566966C1,GASKET,20,01C,0358
02,3573312C1,TERM,20,SIN L,
02,453114C1,NUT,20,02E,1662
02,56028R1,WASHER,20,02E,1651
02,690835C1,CLAMP,20,04G,3545
02,AUT-1946200,FOCO 3157,20,01E,0554
02,AUT-1970000,FOCO ALOGENO H4,20,01F,0668
02,AUT-3198500,POTA FUSIBLES,20,,
02,AUT-91300,CABLE DEL #10,20,05C,3937
02,AYC-1538015,"PLUMA DE 28""",20,05F,4231
02,BWP-M-2458,TUERCA 3/4-10,20,STOK,OBS
02,CAT-3E-9713,15W40 ACEITE,20,,
02,FAK8482,SHIM,20,05A,3725
02,FAK8483,SHIM,20,06P,5366
02,FUS-ATM15,FUSIBLE 15 AMP CLAVIJA CHICA (20502),20,,
02,JAC-1083,LIGA BOBINA FRENO CHICA,20,04H,3611
02,TBC2523,CONO 3/4,20,02G,1867
02,TBC2607,RONDANA PRECION,20,02G,1867
02,VEL-056016,TERMINAL DE OJO,20,,
02,VEL-056020,TERMINAL,20,,
02,VSM-9127,"HULE REDONDO 4"" P/LUZ 4054",20,06B,4638
02,ZDRA1205V1556,RETEN GAVILAN,20,05A,3734
02,ZFGAF25962,FILTRO PARA AIRE,20,FILTRO,5204
02,1817817C1,BOLT,21,02E,1654
02,21254R1,SELLO RING RECTANGULAR,21,06P,5328
02,416737C1,BOLT,21,02C,1469
02,54700R1,BUSHING,21,02I,2015
02,AMS66924,AMORTIGUADOR TRASERO S1800 INTERNATIONAL,21,06G,5129
02,ATC-4707,BALATA 4707,21,07A,5435
02,AUT-2057000,FUSIBLE 40A GRANDE,21,01F,0665
02,C3822921,CONECTOR HEMBRA 18 MACHO 16,21,CAJA,02
02,GAT-401-6S,"CONECTOR HEMBRA SEA GIR DE 3/8"" REUASBLE",21,05C,3939
02,PHL12006,MANITA AZUL,21,02L,2332
02,TBC2735,CHAVETA 3/32 X1-1/2,21,04H,3631
02,TBC2747,CHAVETA 1/8 X2-1/2,21,04H,3631
02,TBC2753,CHAVETA 5/32 X2,21,04H,3631
02,TBC2759,CHAVETA 3/16 X 2,21,04H,3631
02,VEL-058309,TERMINAL,21,,
02,WAG-158,FOCO MINIATURA 2 WATTS,21,01F,0663
02,WAG-H4-24V-75/70W,FOCO HALOGENO 24V 70/75W  3 PICOS,21,01F,0664
02,ZFGFF209,FILTRO COMBUSTIBLE,21,03C,2621
02,ZFGFS1251,FILTRO SEPARADOR AGUA MOTOR ESTACIONARIO,21,03D,2715
02,1817956C1,TORNILLO BASE MODULO ELECTRONICO,22,02E,1641
02,1822322C93,KIT LIJAS MANGAS,22,06P,5222
02,1842638C91,FILTRO COMBUSTIBLE 7400,22,03E,2834
02,25334R1,BOLT,22,02C,1458
02,2586638C1,CARCAZA P/FILTRO AIRE UNIDADES CF,22,03E,2842
02,596589C1,HULE AISLADOR DEL TANQUE DEL DIESEL,22,05C,3939
02,AMS65409,AMORTIGUADOR TRASERO IHC 89411,22,06G,5118
02,BWP-M-2404,TUERCA,22,STOK,OBS
02,BWP-M-3831,"SOPORTE RADIADOR PTB 5/8"" 1-13/16"" (D-6)",22,STOK,OBS
02,CH997027,FLUID,22,06C,4729
02,FUL15919,RESORTE,22,05B,3838
02,GAT-10C510R,CONECTOR 10,22,05C,3938
02,MM01,MANGERA MULTIUSOS DE  1 PULGADA,22,,
02,TBC2754,CHAVETA 5/32 X2-1/2,22,04H,3631
02,ZFG3930618S,BASE FILTRO DIESEL FF105/FF213/FS1212/,22,03E,2854
02,ZFGFF215,FILTRO COMBUSTIBLE,22,03C,2624
02,ZFGFS19573,FILTRO SEPARADOR DIESEL,22,03D,2729
02,ZKC170Q,KIT,22,05H,4427
02,ZMB119257L,ACEITE POR LITROS,22,STOCK,SERV
02,1675150060,ABRAZADERA SILVER,23,,
02,1830606C94CR,CORE DE BOMBA AGUA,23,CORE,
02,1830826C93,EMPAQUES SUPERIOR CABEZA 444E (JGO),23,06D,4847
02,25712R1,RONDANA,23,02C,1451
02,690437C95,KIT RETEN CIGUEÑAL DELANTERO NAVISTAR,23,02C,1441
02,991045C4,ACEITE FLEETRITE 15W40 CI-4 CUBETA PLUS,23,STOCK,SERV
02,AUT-3453300,FUSIBLE TERMICO 40 AMPS,23,,
02,BWP-M-3226,"BIRLO ""R"" 3/4-16 3-17/32",23,STOK,OBS
02,C3822925,"CINCHO PLASTICO NEGRO 6""",23,CAJA,02
02,CPM-10350,"TUBO FLEXIBLE 3.5"" (POR PIE)",23,SIN L,
02,MKT4515QN,KIT RESORTES BALATA 4515,23,02I,2022
02,TBC2737,CHAVETA 3/32 X2,23,04H,3631
02,TBC2752,CHAVETA 5/32 X1-1/2,23,04H,3631
02,TMGRT2DKG,GRASA LUBRICANTE BALERO 1 KG.,23,STOCK,SERV
02,VEL-056013,TERMINAL DE OJO,23,,
02,VSM-9124,COLILLA,23,06B,4636
02,ZFGFS19532,FILTRO PARA COMBUSTIBLE SEPARA FS19,23,03D,2723
02,ZFGLF3630,FILTRO ACEITE MOTOR IHC/444E/FORD,23,03D,2769
02,ZFGLF699,FILTRO ACEITE,23,03D,2749
02,1817251C91,ANILLOS STD (JGO) DT360,24,02C,1418
02,1818726C1,TORNILLOS,24,02C,1458
02,1822121C2,BOLT,24,02C,1458
02,1823281C1,BOLT,24,02C,1451
02,2506277C1,ANILLO,24,06P,5318
02,3532128C1,SEAL,24,MSC,
02,3533424C2,ADAPTADOR,24,,
02,3601237C1,FILTRO UNIDADES CF,24,02F,1762
02,500565C91,TORNILLO AJUSTADOR FARO DE LUCES,24,P1,LATE
02,675621C2,VARILLA BALANCINES DT466,24,02C,1464
02,AUT-1451300,CONECTOR RELEVADOR,24,01F,0668
02,AUT-2974800,"PLAFON AMBAR 2-1/2""",24,06C,4712
02,AUT-2975200,"PLAFON ROJO 10 LEDS 4""",24,06E,4735
02,BWP-M-38,BIRLO 4958P,24,STOK,OBS
02,C214950,METAL BIELA BC STD  *PROMOCION*,24,01I,0929
02,FULX71007,BOLT,24,05B,3839
02,GAT-5LOC,MANGUERA BAJA PRECION 5/16,24,05D,4023
02,VEL-012022,CONECTOR BRONCE 1/8 X 1/8,24,,
02,VEL-056043,TERMINAL,24,,
02,VEL-058307,TERMINAL,24,,
02,ZFGFF5207,FILTRO DIESEL DDC,24,03C,2635
02,ZFGFS19519V,FILTRO SEPARADOR AGUA/DIESEL,24,03D,2719
02,ZFGFS19559,FILTRO SEPARADOR KW/VOLVO 25 MICRAS,24,03D,2728
02,ZFGFS19574,Filtro separado de agua del combustible,24,,
02,10400,"FELXIBLE 4""",25,,
02,154372H1,LAINA .005IN,25,01C,0355
02,1661224C1,TERM,25,SIN L,
02,1661228C1,TERM,25,CBL,057
02,1677713C1,MIRILLA CON TUERCA,25,03E,2852
02,17016R1,"BALIN 1/2""",25,02E,1656
02,1818702C1,CANDADO PASADOR PISTON DT-466 E I-530,25,02E,1641
02,1818727C1,LIGA POWER Y COMPRESOR,25,06P,5226
02,24867R1,TORNILLOS,25,02C,1459
02,3120100606,GAB-06-06,25,,
02,3559037C1,TERM,25,SIN L,
02,552870C1,REMACHES,25,P1,LATE
02,BWP-M-1112,"BIRLO ""R""",25,,
02,C3823343,GUIA CABLE,25,CAJA,05
02,C3824002,TAPON CONECTOR,25,CAJA,05
02,C3824029,SELLO DE HULE CUADRADO ROJO 1,25,CAJA,05
02,D29548988,KIT FILTER,25,04G,3564
02,TBC2760,CHAVETA 3/16 X2-1/2,25,04H,3631
02,TBC2764,CHAVETAS 1/4 X1-1/2,25,04H,3631
02,TBC2766,CHAVETAS 1/4 X2-1/2,25,04H,3631
02,VEL-056045,TERMINAL,25,,
02,VER-27569,FIJADOR ROJO CHICO 6ML LOCK TITE,25,MSC,P4
02,ZCP3303009,GASKET,25,01C,0364
02,ZFGAF25667,FILTRO AIRE FW FL70,25,FILTRO,5101
02,144423H,TUERCA PARA BIRLOS 5/8 IHC,26,02I,2015
02,1663744C91,KIT,26,02B,1315
02,1820697C2,PRECALENTADOR 444E (R),26,01F,0631
02,2593597C91CR,CORE INYECTOR,26,CORE,
02,265204R1,SLEEVE  010,26,06P,5317
02,417196C3,TUBE 1FT,26,05C,3942
02,677110C1,TUBO ENFRIADOR ACEITE DT466,26,02A,1265
02,AUT-1455800,CONECTOR SENSOR,26,01F,0669
02,NAT-130612K,RETEN,26,04C,3111
02,R007896R,CAPUCHON MEDIANO DER.,26,02I,2045
02,TBCBF430,BIRLOS LECHA LATERAL3/4 X3-1/2,26,02G,1863
02,XKEG4515QCR,CORE,26,CORE,
02,ZFGFF5020,FILTRO DIESEL,26,03C,2627
02,ZFGFS1003,FILTRO PARA COMBUSTIBLE SEPARA FS10,26,03C,2642
02,ZGR533023,"LAMPARA ROJA 4""",26,06C,4718
02,1820650C1,RONDANA TAPON BOMBA INYECCION 444E,27,06P,5313
02,9412368,TUERCA P/BIRLO,27,02I,2038
02,ATC-4515T,BALATA 4515,27,07A,5434
02,BWP-M-1145,"TUERCA 3/4-10"" HEX 1-1/4""",27,,
02,MSC-ATD357,GRASERAS HIDRAULICAS,27,,
02,ZFGFS19855,FILTRO DIESEL,27,03D,2737
02,Z-P REMACHE,REMACHE 10-8,27,,
02,3551814C1,FILTRO AIRE PRIMARIO ISM/7600  (CFE),28,03A,2411
02,3558056C1,LOCK,28,SIN L,
02,BWP-M-748,RONDANA,28,STOK,OBS
02,L222714021,VICEL,28,01G,0761
02,TM580,CONO EXTERIOR MAZA TRASERA,28,01B,0224
02,ZFGLF9001,FILTRO ACEITE ISX SERIE 9000,28,03D,2772
02,ZKC280Q,KIT,28,05H,4429
02,3535556C1,TUERCA,29,02C,1457
02,BWP-M-128,"CAPUCHON P/ BIRLO CORTO STD ""R""",29,02H,1955
02,BWP-M-1985,SEGURO,29,02H,1951
02,BX5007132N,CAMARA AIRE DOBLE 30,29,07B,5501
02,GAF-18730,CALZA DE SUSPENSION,29,05E,4129
02,NAT-130528,RETEN,29,01C,0311
02,R004968L,STUD,29,02I,2032
02,1825610C1,LIGA TAPON CARTER DT466E,30,06P,5361
02,2037474C91,TUERCA PARA EJE,30,02E,1631
02,3533677C1,BOLT    001,30,02I,2014
02,3536298C1,TERM,30,SIN L,
02,388951C1,BIRLOS UNIDADES IHC,30,02C,1469
02,470213C91,CONTACT,30,01F,0652
02,BWP-M-1884,TUERCA,30,,
02,BWP-M-2438,BIRLO,30,STOK,OBS
02,MIN10,FUSE,30,CBL,029
02,MIN15,FUSE,30,CBL,039
02,MM1/2,MANGUERA MULTIUSOS 1/2,30,05C,3923
02,NAT-130536,RETEN,30,01C,0312
02,R004967L,BIRLO,30,02I,2043
02,R004967R,BIRLO,30,02I,2044
02,WAG-1034,FOCO BOMBILLA 1034,30,01F,0663
02,ZFGFS1000,FILTRO SEPARADOR CUMMINS,30,03C,2641
02,1804377C4,EMPAQUE CABEZA ENFRIADOR,31,06P,5341
02,1820353C1,LIGA CUADRADA BASE FILTRO AGUA,31,06P,5337
